pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
93.950873,-62.392431,180.0,top,J1,,,PinHeader_1x02_P2.54mm_Vertical,A13 Switch,tht
93.950873,-56.042431,90.0,top,R1,,,R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal,10KΩ,tht
97.760873,-48.422431,0.0,top,U25,,,DIP-28_Adapter,ROM CD Socket,tht
100.300873,-48.422431,0.0,top,U25_1,,,DIP-28_W15.24mm,27128,tht
72.360873,-48.422431,0.0,top,U26,,,DIP-28_Adapter,ROM EF Socket,tht
74.900873,-48.422431,0.0,top,U26_1,,,DIP-28_W15.24mm,27128,tht
